央视频道,#genre#
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
Astro AOD,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
澳视澳门,http://php.jdshipin.com:8880/TVOD/iptv.php?id=asam
无线新闻台,http://php.jdshipin.com:8880/xsj.php?id=tvb-news
TVB Plus,http://php.jdshipin.com:8880/xsj.php?id=tvb-plus
黄金翡翠台,http://php.jdshipin.com:8880/xsj.php?id=golden-jade
黄金华剧台,http://php.jdshipin.com:8880/xsj.php?id=golden-chinese-drama
千禧经典台,http://php.jdshipin.com:8880/xsj.php?id=tvb-classic
TVB粤语片台,http://php.jdshipin.com:8880/xsj.php?id=tvb-yueyu
TVB星河,http://php.jdshipin.com:8880/xsj.php?id=tvb-xinghe
TVB亚洲剧台,http://php.jdshipin.com:8880/xsj.php?id=tvb-asia-drama
TVB华语剧台,http://php.jdshipin.com:8880/xsj.php?id=tvb-drama
TVB娱乐新闻台,http://php.jdshipin.com:8880/xsj.php?id=TVB%20ylxw
凤凰中文,http://php.jdshipin.com:8880/xsj.php?id=phtv-cn
凤凰资讯,http://php.jdshipin.com:8880/xsj.php?id=phtv-info
凤凰香港,http://php.jdshipin.com:8880/xsj.php?id=phtv-hk
HOY TV,http://php.jdshipin.com:8880/xsj.php?id=hoytv
HOY资讯台,http://php.jdshipin.com:8880/xsj.php?id=hoy-info
Viu TV,http://php.jdshipin.com:8880/xsj.php?id=viutv
天映频道,http://php.jdshipin.com:8880/xsj.php?id=celestial
天映经典,http://php.jdshipin.com:8880/xsj.php?id=cccm
Thrill,http://php.jdshipin.com:8880/xsj.php?id=thrill
RTHK31,http://php.jdshipin.com:8880/xsj.php?id=rthk31
RTHK32,http://php.jdshipin.com:8880/xsj.php?id=rthk32
NOW新闻台,http://php.jdshipin.com:8880/xsj.php?id=now-news
NOW财经台,http://php.jdshipin.com:8880/xsj.php?id=now-finance
NOW直播台,http://php.jdshipin.com:8880/xsj.php?id=now-direct
NOW爆谷台,http://php.jdshipin.com:8880/xsj.php?id=baogu-movies
NOW星影台,http://php.jdshipin.com:8880/xsj.php?id=now-baogu-superstars
NOW紫金国际台,http://php.jdshipin.com:8880/xsj.php?id=now-jelli
NOW华剧台,http://php.jdshipin.com:8880/xsj.php?id=now-chinese-drama
NowViu剧集台,http://php.jdshipin.com:8880/xsj.php?id=now-viu-drama
NOW HBO,http://php.jdshipin.com:8880/xsj.php?id=Now-HBO
NOW HBO Hits,http://php.jdshipin.com:8880/xsj.php?id=now-hbo-hits
NOW HBO Family,http://php.jdshipin.com:8880/xsj.php?id=now-hbof-amily
NOW HBO Signature,http://php.jdshipin.com:8880/xsj.php?id=now-hbo-signature
MovieMovie,http://php.jdshipin.com:8880/xsj.php?id=moviemovie
Now Sports 618 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-sports-618
Now Sports 619 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-sports-619
Now Lucky 688 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-lucky-688
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
ViuTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
ViuTV6,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viusix


安徽频道,#genre#
安徽经济,http://120.210.193.151:8006/120000001002/XMTah_jjhd/index.m3u8
安徽影视,http://120.210.193.151:8006/120000001002/XMTah_yshd/index.m3u8
安徽科教,http://120.210.193.151:8006/120000001002/XMTah_kjhd/index.m3u8
安徽科教,http://120.210.193.151:8006/120000001002/XMTah_kjhd/index.m3u8
安徽综艺,http://120.210.193.151:8006/120000001002/XMTah_zyhd/index.m3u8
安徽公共,http://120.210.193.151:8006/120000001002/XMTah_gghd/index.m3u8
安徽国际,http://120.210.193.151:8006/120000001002/XMTahgj/index.m3u8
亳州农村,http://120.210.193.151:8006/120000001002/XMTbznc/1.m3u8
亳州新闻,http://120.210.193.151:8006/120000001002/XMTbzxw/1.m3u8
六安新闻,http://120.210.193.151:8006/120000001002/XMTlaxw/1.m3u8
合肥新闻,http://120.210.193.151:8006/120000001002/XMThfxw/1.m3u8
安庆新闻,http://120.210.193.151:8006/120000001002/XMTaqxw/1.m3u8
宣城新闻,http://120.210.193.151:8006/120000001002/XMTxcxw/1.m3u8
宿州新闻,http://120.210.193.151:8006/120000001002/XMTszxw/1.m3u8
屯溪融媒,http://120.210.193.151:8006/120000001002/XMTtxrm/1.m3u8
池州新闻,http://120.210.193.151:8006/120000001002/XMTczxw/1.m3u8
淮北新闻,http://120.210.193.151:8006/120000001002/XMThbxw/1.m3u8
淮南新闻,http://120.210.193.151:8006/120000001002/XMThnxw/1.m3u8
滁州新闻,http://120.210.193.151:8006/120000001002/XMTchzxw/1.m3u8
芜湖公共,http://120.210.193.151:8006/120000001002/XMTwhgg/1.m3u8
芜湖县新闻,http://120.210.193.151:8006/120000001002/XMTwhxxw/1.m3u8
芜湖新闻,http://120.210.193.151:8006/120000001002/XMTwhxw/1.m3u8
蚌埠新闻,http://120.210.193.151:8006/120000001002/XMTbbxw/1.m3u8
铜陵新闻,http://120.210.193.151:8006/120000001002/XMTtlxw/1.m3u8
阜阳公共,http://120.210.193.151:8006/120000001002/XMTfygg/1.m3u8
阜阳教育,http://120.210.193.151:8006/120000001002/XMTfyjy/1.m3u8
阜阳新闻,http://120.210.193.151:8006/120000001002/XMTfyxw/1.m3u8
阜阳都市,http://120.210.193.151:8006/120000001002/XMTfyds/1.m3u8
马鞍山公共,http://120.210.193.151:8006/120000001002/XMTmasgg/1.m3u8
马鞍山新闻,http://120.210.193.151:8006/120000001002/XMTmasxw/1.m3u8
黄山公共,http://120.210.193.151:8006/120000001002/XMThsgg/1.m3u8
黄山新闻,http://120.210.193.151:8006/120000001002/XMThsxw/1.m3u8

内蒙古频道,#genre#
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800

黑龙江频道,#genre#
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8

四川频道,#genre#
四川公共乡村,http://vl15191373.imwork.net:8880/rtp/239.93.0.52:5140
四川妇女儿童,http://vl15191373.imwork.net:8880/rtp/239.93.0.219:5140
四川影视文艺,http://vl15191373.imwork.net:8880/rtp/239.93.0.166:5140
四川影视文艺,http://vl15191373.imwork.net:8880/rtp/239.93.1.195:5140
四川文化旅游,http://vl15191373.imwork.net:8880/rtp/239.93.1.101:5140
四川文化旅游,http://vl15191373.imwork.net:8880/rtp/239.93.1.20:5140
四川新闻,http://vl15191373.imwork.net:8880/rtp/239.93.0.47:5140
四川经济,http://vl15191373.imwork.net:8880/rtp/239.93.1.102:5140
四川经济,http://vl15191373.imwork.net:8880/rtp/239.93.1.16:5140
峨眉电影,http://vl15191373.imwork.net:8880/rtp/239.93.1.54:5140
峨眉电影,http://vl15191373.imwork.net:8880/rtp/239.93.1.18:5140
峨眉电影,http://vl15191373.imwork.net:8880/udp/239.93.0.41:5140
四川乡村高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.52:5140
峨眉电影高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.252:5140
成都体育高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.224:1281
经典电影,http://vl15191373.imwork.net:8880/rtp/239.93.0.57:9024
华语影院,http://vl15191373.imwork.net:8880/rtp/239.93.0.138:5140
星光院线,http://vl15191373.imwork.net:8880/rtp/239.93.0.139:5140
全球大片,http://vl15191373.imwork.net:8880/rtp/239.93.0.105:5140
热播剧场,http://vl15191373.imwork.net:8880/rtp/239.93.0.56:9020
热门剧场,http://vl15191373.imwork.net:8880/rtp/239.93.0.140:5140
港剧风云,http://vl15191373.imwork.net:8880/rtp/239.93.0.143:5140
谍战剧场,http://vl15191373.imwork.net:8880/rtp/239.93.0.95:5140
宝宝动画高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.147:5140
少儿动画高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.193:9000
热门综艺高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.151:5140
音乐现场高清,http://vl15191373.imwork.net:8880/rtp/239.93.0.198:9044

湖南频道,#genre#
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8?key=txiptv
湖南都市,http://222.241.154.37:9901/tsfile/live/23021_1.m3u8?key=txiptv
湖南都市,http://222.241.154.37:9901/tsfile/live/23021_1.m3u8
湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8

湖南经视,http://dms.yryyj.site:8188/udp/239.76.253.103:9000
湖南经视,http://dms.yryyj.site:8188/udp/239.76.252.116:9000
湖南经视,http://dms.yryyj.site:8188/udp/239.76.251.86:9000
湖南经视,http://dms.yryyj.site:8188/udp/239.76.246.103:1234
湖南经视,http://dms.yryyj.site:8188/udp/239.76.245.116:1234
湖南教育,http://dms.yryyj.site:8188/udp/239.76.252.233:9000
湖南教育,http://dms.yryyj.site:8188/udp/239.76.245.233:1234
湖南国际,http://dms.yryyj.site:8188/udp/239.76.253.102:9000
湖南国际,http://dms.yryyj.site:8188/udp/239.76.252.240:9000
湖南国际,http://dms.yryyj.site:8188/udp/239.76.252.124:9000
湖南国际,http://dms.yryyj.site:8188/udp/239.76.246.102:1234
湖南国际,http://dms.yryyj.site:8188/udp/239.76.245.124:1234
湖南都市,http://dms.yryyj.site:8188/udp/239.76.253.104:9000
湖南都市,http://dms.yryyj.site:8188/udp/239.76.252.117:9000
湖南都市,http://dms.yryyj.site:8188/udp/239.76.245.117:1234
湖南电影,http://dms.yryyj.site:8188/udp/239.76.253.106:9000
湖南电影,http://dms.yryyj.site:8188/udp/239.76.252.119:9000
湖南电影,http://dms.yryyj.site:8188/udp/239.76.246.106:1234
湖南电影,http://dms.yryyj.site:8188/udp/239.76.245.119:1234
湖南电视剧,http://dms.yryyj.site:8188/udp/239.76.253.108:9000
湖南电视剧,http://dms.yryyj.site:8188/udp/239.76.252.118:9000
湖南电视剧,http://dms.yryyj.site:8188/udp/239.76.246.108:1234
湖南电视剧,http://dms.yryyj.site:8188/udp/239.76.245.118:1234
湖南爱晚,http://dms.yryyj.site:8188/udp/239.76.253.109:9000
湖南爱晚,http://dms.yryyj.site:8188/udp/239.76.252.123:9000
湖南爱晚,http://dms.yryyj.site:8188/udp/239.76.246.109:1234
湖南爱晚,http://dms.yryyj.site:8188/udp/239.76.245.123:1234
湖南爱晚,http://118.254.203.236:8888/rtp/239.76.253.109:9000
湖南教育,http://118.254.203.236:8888/rtp/239.76.252.233:9000
湖南娱乐,http://dms.yryyj.site:8188/udp/239.76.245.121:1234
湖南公共,http://dms.yryyj.site:8188/udp/239.76.245.123:1234
长沙政法,http://dms.yryyj.site:8188/udp/239.76.246.122:1234
长沙新闻,http://dms.yryyj.site:8188/udp/239.76.246.121:1234
浏阳,http://dms.yryyj.site:8188/udp/239.76.248.6:1234
常德综合,http://dms.yryyj.site:8188/udp/239.76.248.10:1234
常德公共,http://dms.yryyj.site:8188/udp/239.76.248.11:1234
衡阳综合,http://dms.yryyj.site:8188/udp/239.76.248.13:1234
衡阳公共,http://dms.yryyj.site:8188/udp/239.76.248.14:1234
娄底综合,http://dms.yryyj.site:8188/udp/239.76.248.18:1234
娄底公共,http://dms.yryyj.site:8188/udp/239.76.248.19:1234
张家界综合,http://dms.yryyj.site:8188/udp/239.76.252.234:9000
张家界2,http://dms.yryyj.site:8188/udp/239.76.252.235:9000
邵阳新闻,http://dms.yryyj.site:8188/udp/239.76.248.23:1234
永州新闻,http://dms.yryyj.site:8188/udp/239.76.248.57:1234
怀化综合,http://dms.yryyj.site:8188/udp/239.76.255.12:9000
长沙新闻,http://dms.yryyj.site:8188/udp/239.76.253.121:9000
长沙政法,http://dms.yryyj.site:8188/udp/239.76.253.122:9000

江西频道,#genre#
江西新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxxw
江西都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxds
江西经济生活,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjjsh
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly
江西公共农业,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxggny
江西少儿,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxse
江西教育,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjy

广东频道,#genre#
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州法制,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东综艺,http://php.jdshipin.com:8880/chudian.php?id=gdzy
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东珠江,http://alvin.ergotron.net:8000/udp/239.77.0.1:5146
广东珠江,http://alvin.ergotron.net:8000/udp/239.77.0.114:5146
广东新闻,http://alvin.ergotron.net:8000/udp/239.77.0.173:5146
广东民生,http://alvin.ergotron.net:8000/udp/239.77.0.225:5146
广东体育,http://alvin.ergotron.net:8000/udp/239.77.0.112:5146
广东体育,http://alvin.ergotron.net:8000/udp/239.77.0.168:5146
经济科教,http://alvin.ergotron.net:8000/udp/239.77.0.85:5146
经济科教,http://alvin.ergotron.net:8000/udp/239.77.0.167:5146
广东影视,http://alvin.ergotron.net:8000/udp/239.77.0.217:5146
广东少儿,http://alvin.ergotron.net:8000/udp/239.77.0.250:5146
广东综艺,http://alvin.ergotron.net:8000/udp/239.77.0.252:5146
深圳都市频道,http://alvin.ergotron.net:8000/udp/239.77.1.176:5146
深圳都市频道,http://alvin.ergotron.net:8000/udp/239.77.1.124:5146
深圳电视剧频道,http://alvin.ergotron.net:8000/udp/239.77.1.177:5146
深圳电视剧频道,http://alvin.ergotron.net:8000/udp/239.77.1.125:5146
深圳财经生活,http://alvin.ergotron.net:8000/udp/239.77.1.242:5146
深圳娱乐频道,http://alvin.ergotron.net:8000/udp/239.77.1.243:5146
深圳体育健康,http://alvin.ergotron.net:8000/udp/239.77.1.128:5146
深圳体育健康,http://alvin.ergotron.net:8000/udp/239.77.1.140:5146
深圳少儿频道,http://alvin.ergotron.net:8000/udp/239.77.1.244:5146
深圳公共频道,http://alvin.ergotron.net:8000/udp/239.77.1.178:5146
深圳公共频道,http://alvin.ergotron.net:8000/udp/239.77.1.126:5146
深圳宝安频道,http://alvin.ergotron.net:8000/udp/239.77.1.67:5146
深圳龙岗频道,http://alvin.ergotron.net:8000/udp/239.77.1.223:5146
深圳东部频道,http://alvin.ergotron.net:8000/udp/239.77.1.224:5146
深圳众创TV,http://alvin.ergotron.net:8000/udp/239.77.1.247:5146
深圳宜和购物,http://alvin.ergotron.net:8000/udp/239.77.1.87:5146
韶关新闻综合,http://alvin.ergotron.net:8000/udp/239.77.0.117:5146
韶关绿色生活,http://alvin.ergotron.net:8000/udp/239.77.0.119:5146
湛江新闻综合,http://alvin.ergotron.net:8000/udp/239.77.0.141:5146
湛江公共,http://alvin.ergotron.net:8000/udp/239.77.0.140:5146
揭阳综合,http://alvin.ergotron.net:8000/udp/239.77.0.229:5146
揭阳生活,http://alvin.ergotron.net:8000/udp/239.77.0.251:5146
汕尾新闻综合,http://alvin.ergotron.net:8000/udp/239.77.0.25:5146
汕尾文化生活,http://alvin.ergotron.net:8000/udp/239.77.0.187:5146
江门综合,http://alvin.ergotron.net:8000/udp/239.77.0.201:5146
江门侨乡生活,http://alvin.ergotron.net:8000/udp/239.77.0.202:5146
江门教育,http://alvin.ergotron.net:8000/udp/239.77.0.203:5146
HZTV-1,http://alvin.ergotron.net:8000/udp/239.77.1.232:5146
HZTV-2,http://alvin.ergotron.net:8000/udp/239.77.1.233:5146
珠海-1,http://alvin.ergotron.net:8000/udp/239.77.0.155:5146
珠海-2,http://alvin.ergotron.net:8000/udp/239.77.0.154:5146
云浮综合,http://alvin.ergotron.net:8000/udp/239.77.0.253:5146
云浮文旅,http://alvin.ergotron.net:8000/udp/239.77.0.254:5146
茂名综合,http://alvin.ergotron.net:8000/udp/239.77.0.206:5146
茂名公共,http://alvin.ergotron.net:8000/udp/239.77.0.207:5146
汕头综合,http://alvin.ergotron.net:8000/udp/239.77.1.130:5146
汕头经济生活,http://alvin.ergotron.net:8000/udp/239.77.1.131:5146
汕头文旅体育,http://alvin.ergotron.net:8000/udp/239.77.1.132:5146
广东少儿,http://www.zz49.top:4022/rtp/239.77.0.250:5146
嘉佳卡通,http://www.zz49.top:4022/rtp/239.77.0.179:5146
经济科教,http://www.zz49.top:4022/rtp/239.77.0.167:5146
广东体育,http://www.zz49.top:4022/rtp/239.77.0.168:5146
广东珠江,http://www.zz49.top:4022/rtp/239.77.0.114:5146
广东综艺,http://www.zz49.top:4022/rtp/239.77.0.246:5146
南国都市,http://www.zz49.top:4022/rtp/239.253.43.99:5146
广东新闻,http://www.zz49.top:4022/rtp/239.77.0.173:5146
广东影视,http://www.zz49.top:4022/rtp/239.77.0.217:5146
广东公共,http://www.zz49.top:4022/rtp/239.77.0.225:5146
深圳都市频道,http://www.zz49.top:4022/rtp/239.77.1.176:5146
深圳电视剧频道,http://www.zz49.top:4022/rtp/239.77.1.177:5146
深圳公共频道,http://www.zz49.top:4022/rtp/239.77.1.178:5146 
深圳龙岗频道,http://www.zz49.top:4022/rtp/239.77.1.223:5146
深圳电视剧频道,http://www.zz49.top:4022/rtp/239.77.1.177:5146 
深圳都市频道,http://www.zz49.top:4022/rtp/239.77.1.176:5146 
深圳娱乐频道,http://www.zz49.top:4022/rtp/239.77.1.243:5146
深圳众创TV,http://www.zz49.top:4022/rtp/239.77.1.247:5146 
深圳宝安频道,http://www.zz49.top:4022/rtp/239.77.1.67:5146
河源新闻综合,http://www.zz49.top:4022/rtp/239.253.43.213:5146 
河源公共,http://www.zz49.top:4022/rtp/239.253.43.214:5146
清远新闻综合,http://www.zz49.top:4022/rtp/239.253.43.33:5146
中国交通,http://www.zz49.top:4022/rtp/239.77.1.249:5146
南国都市,http://www.zz49.top:4022/udp/239.253.43.99:5146
广州综合,http://www.zz49.top:4022/udp/239.253.43.71:5146
广州新闻,http://www.zz49.top:4022/udp/239.253.43.72:5146
广州影视,http://www.zz49.top:4022/udp/239.253.43.73:5146
广州法治,http://www.zz49.top:4022/udp/239.253.43.74:5146
广州竞赛,http://www.zz49.top:4022/udp/239.253.43.75:5146
肇庆综合,http://www.zz49.top:4022/udp/239.253.43.1:5146
肇庆生活服务,http://www.zz49.top:4022/udp/239.253.43.2:5146
河源综合,http://www.zz49.top:4022/udp/239.253.43.213:5146
河源公共,http://www.zz49.top:4022/udp/239.253.43.214:5146
清远新闻综合,http://www.zz49.top:4022/udp/239.253.43.33:5146
清远文旅生活,http://www.zz49.top:4022/udp/239.253.43.34:5146
汕头综合,http://www.zz49.top:4022/udp/239.253.43.45:5146
汕头经济生活,http://www.zz49.top:4022/udp/239.253.43.46:5146
汕头文旅体育,http://www.zz49.top:4022/udp/239.253.43.47:5146
佛山公共,http://www.zz49.top:4022/udp/239.253.43.53:5146
佛山南海,http://www.zz49.top:4022/udp/239.253.43.54:5146
佛山顺德,http://www.zz49.top:4022/udp/239.253.43.55:5146
佛山影视,http://www.zz49.top:4022/udp/239.253.43.56:5146
佛山综合,http://www.zz49.top:4022/udp/239.253.43.57:5146
东莞新闻综合,http://www.zz49.top:4022/udp/239.253.43.104:5146
东莞生活资讯,http://www.zz49.top:4022/udp/239.253.43.105:5146
中山综合,http://www.zz49.top:4022/udp/239.253.43.62:5146
香山文化,http://www.zz49.top:4022/udp/239.253.43.63:5146
中山教育,http://www.zz49.top:4022/udp/239.253.43.64:5146
徐闻综合,http://www.zz49.top:4022/udp/239.253.43.112:5146

北京频道,#genre#
北京新闻,http://webmail.axxe.top:4022/udp/239.3.1.159:8000
北京影视,http://webmail.axxe.top:4022/udp/239.3.1.158:8000
北京文艺,http://webmail.axxe.top:4022/rtp/239.3.1.242:8000
北京财经,http://webmail.axxe.top:4022/udp/239.3.1.116:8000
北京生活,http://webmail.axxe.top:4022/udp/239.3.1.117:8000
北京纪实科教,http://webmail.axxe.top:4022/udp/239.3.1.115:8000
北京卡酷少儿,http://webmail.axxe.top:4022/rtp/239.3.1.189:8000
北京体育休闲,http://webmail.axxe.top:4022/udp/239.3.1.97:8001
北京国际频道,http://webmail.axxe.top:4022/udp/239.3.1.235:8000
北京IPTV淘电影,http://webmail.axxe.top:4022/udp/239.3.1.250:8001
北京IPTV淘精彩,http://webmail.axxe.top:4022/udp/239.3.1.178:8001
北京IPTV淘Baby,http://webmail.axxe.top:4022/udp/239.3.1.238:8001
北京IPTV淘娱乐,http://webmail.axxe.top:4022/udp/239.3.1.100:8001
北京IPTV淘剧场,http://webmail.axxe.top:4022/udp/239.3.1.95:8001
北京IPTV萌宠TV,http://webmail.axxe.top:4022/udp/239.3.1.102:8001
BRTV新闻HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.159:8000
BRTV影视HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.158:8000
BRTV文艺HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.242:8000
BRTV财经HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.116:8000
BRTV生活HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.117:8000
BRTV科教HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.115:8000
BRTV少儿HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.189:8000
BRTV体育HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.243:8000
BRTV国际HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.235:8000
爱上4KHD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.236:2000
4K超清HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.249:8001
淘电影HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.250:8001
星影,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.94:4120
动作影院,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.92:4120
光影,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.84:4120
喜剧影院,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.91:4120
家庭影院,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.93:4120
精选,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.74:4120
经典电影,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.195:9024
地理,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.71:4120
淘剧场HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.95:8001
淘娱乐HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.100:8001
淘BabyHD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.238:8001
萌宠TVHD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.102:8001
中国交通HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.188:8001
朝阳融媒HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.163:8001
通州融媒HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.221:8001
密云电视台HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.154:8001
睛彩竞技HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.125:8001
睛彩篮球HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.126:8001
睛彩羽毛球HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.127:8001
睛彩广场舞HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.128:8001
大健康HD,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.251:8001
经典电影,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.195:9024

海南频道,#genre#
海南公共,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000382/1.m3u8
海南文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8
海南新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海南自贸,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000320/1.m3u8

福建频道,#genre#
福建综合,http://36.248.137.69:60033/tsfile/live/1000_1.m3u8
福建乡村,http://36.248.137.69:60033/tsfile/live/1001_1.m3u8
福建新闻,http://36.248.137.69:60033/tsfile/live/1002_1.m3u8
福建电视剧,http://36.248.137.69:60033/tsfile/live/1003_1.m3u8
福建旅游,http://36.248.137.69:60033/tsfile/live/1004_1.m3u8
福建经济生活,http://36.248.137.69:60033/tsfile/live/1005_1.m3u8
福建文体,http://36.248.137.69:60033/tsfile/live/1006_1.m3u8
福建少儿,http://36.248.137.69:60033/tsfile/live/1007_1.m3u8
福建教育,http://36.248.137.69:60033/tsfile/live/1008_1.m3u8
福建乡村,http://php.jdshipin.com:8880/bestv.php?id=fjgghd4m/4000000
福建少儿,http://php.jdshipin.com:8880/bestv.php?id=fjsehd4m/4000000
福建教育,http://php.jdshipin.com:8880/bestv.php?id=fjjypdhd4m/4000000
福建文体,http://php.jdshipin.com:8880/bestv.php?id=fjtyhd4m/4000000
福建新闻,http://php.jdshipin.com:8880/bestv.php?id=fjxwhd8m/8000000
福建旅游,http://php.jdshipin.com:8880/bestv.php?id=fjlyhd4m/4000000
